FrameID,Head_x,Head_y,Beak_x,Beak_y,Robot_x,Robot_y,Robot_visible
102,447.6755676269531,809.2882690429688,464.619384765625,809.509033203125,880.0358276367188,880.0358276367188,y
103,448.0266418457031,811.408447265625,464.8564453125,808.11572265625,880.0606689453125,880.0606689453125,y
106,447.3023986816406,808.8792114257812,464.2708129882813,809.0963745117188,879.8792114257812,879.8792114257812,y
107,444.8927917480469,808.8753051757812,462.0491333007813,809.177001953125,877.08154296875,877.08154296875,y
108,444.8738098144531,809.1129150390625,462.0574340820313,809.6088256835938,879.821044921875,879.821044921875,y
109,447.2117919921875,809.0187377929688,464.2012939453125,809.2821655273438,879.9476928710938,879.9476928710938,y
110,447.2902221679688,811.430419921875,464.2192993164063,811.5624389648438,880.1871337890625,880.1871337890625,y
112,447.8669128417969,809.217041015625,464.8347473144531,809.5538940429688,880.3761596679688,880.3761596679688,y
114,445.02191162109375,811.6231079101562,462.1976318359375,812.051025390625,880.3640747070312,880.3640747070312,y
117,447.2359924316406,811.4282836914062,464.1688537597656,811.5518188476562,880.250732421875,880.250732421875,y
119,447.2320861816406,809.0369873046875,464.29046630859375,809.0202026367188,879.8097534179688,879.8097534179688,y
120,444.4089965820313,808.2509765625,461.4700012207031,800.421142578125,879.89013671875,879.89013671875,y
121,441.16748046875,808.8455810546875,458.4307861328125,801.2772216796875,880.08544921875,880.08544921875,y
122,443.9968566894531,808.8391723632812,460.9659729003906,804.8670654296875,879.9576416015625,879.9576416015625,y
123,444.46820068359375,808.6320190429688,461.37396240234375,800.8652954101562,880.02197265625,880.02197265625,y
124,444.0353088378906,808.97265625,460.9058532714844,801.394775390625,880.1513061523438,880.1513061523438,y
125,444.0061950683594,811.3942260742188,460.6834411621094,820.2352905273438,880.129150390625,880.129150390625,y
126,444.0016479492188,809.0386962890625,460.8670959472656,801.2299194335938,880.146728515625,880.146728515625,y
127,444.1933288574219,808.8668823242188,461.12890625,801.146484375,880.4309692382812,880.4309692382812,y
129,460.3000793457031,816.659423828125,477.0609436035156,816.4368896484375,868.4168701171875,868.4168701171875,y
130,463.3936462402344,819.9349365234375,480.228515625,819.8659057617188,868.3701171875,868.3701171875,y
131,463.88427734375,820.0045776367188,480.81488037109375,820.0852661132812,868.61328125,868.61328125,y
132,463.9034729003906,819.7247314453125,480.8592529296875,819.7743530273438,871.6707153320312,871.6707153320312,y
133,464.0508117675781,817.1151123046875,480.88134765625,817.0967407226562,868.6511840820312,868.6511840820312,y
134,463.6849060058594,817.034423828125,480.5515747070313,816.9595947265625,871.6862182617188,871.6862182617188,y
135,463.3274536132813,816.9144287109375,480.1235656738281,817.0914306640625,871.6198120117188,871.6198120117188,y
136,460.6726684570313,816.8379516601562,477.7103576660156,813.5457153320312,871.8174438476562,871.8174438476562,y
137,460.8336486816406,817.1278686523438,477.86529541015625,816.8970336914062,868.7369384765625,868.7369384765625,y
138,460.7443542480469,817.06494140625,477.7647399902344,816.8117065429688,868.7619018554688,868.7619018554688,y
139,460.7009582519531,817.1009521484375,477.7156372070313,813.8666381835938,871.6449584960938,871.6449584960938,y
140,460.5074157714844,816.96826171875,477.5288696289063,813.724365234375,871.6475219726562,871.6475219726562,y
143,384.15771484375,796.21533203125,398.96868896484375,785.0064086914062,871.8763427734375,871.8763427734375,y
144,384.5790100097656,796.0620727539062,399.4058837890625,784.86474609375,872.0127563476562,872.0127563476562,y
145,385.0243225097656,796.0524291992188,399.779541015625,787.6312255859375,871.9671630859375,871.9671630859375,y
146,387.7508239746094,795.8270263671875,402.3489379882813,784.415771484375,871.985107421875,871.985107421875,y
147,387.4216003417969,796.0294799804688,402.0565185546875,784.6044311523438,871.7659301757812,871.7659301757812,y
148,385.01904296875,796.0882568359375,399.75872802734375,787.6815185546875,871.8707275390625,871.8707275390625,y
149,387.6209106445313,795.7302856445312,402.2203979492188,784.2967529296875,871.6197509765625,871.6197509765625,y
150,387.6468200683594,795.9827270507812,402.2578125,784.5903930664062,871.6408081054688,871.6408081054688,y
151,387.6506042480469,796.1578979492188,402.271728515625,784.7296752929688,868.9096069335938,868.9096069335938,y
155,467.7825927734375,827.6522216796875,482.4915466308594,824.1155395507812,871.7162475585938,871.7162475585938,y
156,468.0035705566406,827.5977783203125,482.9092712402344,823.796630859375,871.8036499023438,871.8036499023438,y
157,467.9245910644531,827.7249755859375,482.882568359375,823.8275756835938,871.7330322265625,871.7330322265625,y
158,468.7156372070313,827.9944458007812,483.5562438964844,824.1112060546875,868.8086547851562,868.8086547851562,y
159,464.9397888183594,825.0119018554688,481.610107421875,820.9114990234375,871.808349609375,871.808349609375,y
160,457.0552673339844,815.7825927734375,473.8193054199219,820.4451293945312,868.9061279296875,868.9061279296875,y
161,455.6941833496094,812.7670288085938,472.4256286621094,805.1660766601562,871.6829833984375,871.6829833984375,y
162,455.7079772949219,812.6997680664062,472.4296875,809.07080078125,871.5921630859375,871.5921630859375,y
163,455.4616088867188,812.2147216796875,472.1462707519531,808.4152221679688,868.8049926757812,868.8049926757812,y
164,455.5442199707031,812.2592163085938,472.2954406738281,812.4053955078125,871.9615478515625,871.9615478515625,y
165,453.0275268554688,812.1411743164062,470.1682739257813,804.1698608398438,871.87158203125,871.87158203125,y
166,452.7179565429688,812.2112426757812,469.8797607421875,808.64306640625,871.6915283203125,871.6915283203125,y
167,452.8789978027344,812.22607421875,470.0023193359375,808.5408325195312,871.9158325195312,871.9158325195312,y
168,453.0470275878906,812.0563354492188,470.050537109375,803.8649291992188,871.7422485351562,871.7422485351562,y
169,452.7582092285156,811.8416748046875,469.870361328125,800.1885986328125,871.9744873046875,871.9744873046875,y
170,452.6434020996094,812.15625,469.7830810546875,803.9800415039062,871.8956909179688,871.8956909179688,y
171,452.9479675292969,812.4267578125,470.2163696289063,808.7009887695312,871.9033813476562,871.9033813476562,y
172,455.5006408691406,812.1328125,472.2276916503906,812.6522216796875,872.0067138671875,872.0067138671875,y
173,452.7902221679688,812.2513427734375,469.9568481445313,804.53759765625,868.8333740234375,868.8333740234375,y
174,455.3196411132813,812.0828247070312,472.1361999511719,808.3334350585938,872.0364379882812,872.0364379882812,y
175,452.5948791503906,817.052001953125,469.7763671875,821.59912109375,871.9100952148438,871.9100952148438,y
177,384.9037170410156,795.9830322265625,399.77056884765625,788.8809814453125,871.845947265625,871.845947265625,y
178,384.8763427734375,795.8121948242188,399.6023559570313,791.5364379882812,871.6346435546875,871.6346435546875,y
179,384.8386535644531,795.8723754882812,399.7135314941406,788.7467041015625,871.6943969726562,871.6943969726562,y
181,384.9153137207031,796.1377563476562,399.79595947265625,788.7862548828125,872.024169921875,872.024169921875,y
182,385.1004943847656,795.9395141601562,399.9552001953125,788.5856323242188,871.684814453125,871.684814453125,y
185,387.8435668945313,792.9085083007812,402.4124145507813,788.4943237304688,868.839111328125,868.839111328125,y
188,388.1797180175781,793.005859375,402.6427001953125,788.6251220703125,868.8869018554688,868.8869018554688,y
193,387.8543395996094,793.1090698242188,402.3469848632813,788.9301147460938,871.6990966796875,871.6990966796875,y
194,387.9610900878906,793.1507568359375,402.49261474609375,788.9911499023438,868.8148803710938,868.8148803710938,y
195,447.8606262207031,812.3298950195312,464.3472900390625,824.6498413085938,871.6438598632812,871.6438598632812,y
196,444.3518981933594,808.5419311523438,461.0169067382813,821.3512573242188,868.8704223632812,868.8704223632812,y
197,444.6553039550781,808.698486328125,461.25628662109375,821.3272705078125,868.63134765625,868.63134765625,y
202,444.4386291503906,808.4967041015625,461.3351135253906,820.50537109375,868.8985595703125,868.8985595703125,y
203,444.945068359375,808.6946411132812,461.7626953125,820.7998657226562,871.6781005859375,871.6781005859375,y
204,444.9918212890625,808.6696166992188,461.794921875,821.012451171875,868.6728515625,868.6728515625,y
206,444.9371337890625,811.5374755859375,459.89935302734375,825.9749145507812,871.7262573242188,871.7262573242188,y
207,447.6812438964844,811.545654296875,462.5300903320313,824.0316772460938,871.7476806640625,871.7476806640625,y
222,452.0531005859375,815.3961181640625,469.1247863769531,815.7278442382812,868.6089477539062,868.6089477539062,y
223,467.6401672363281,827.73779296875,482.0772399902344,828.0930786132812,871.7413940429688,871.7413940429688,y
224,465.1123352050781,828.876708984375,481.5799560546875,829.4371337890625,871.9873046875,871.9873046875,y
225,464.81488037109375,828.8701171875,481.3946228027344,829.4622192382812,871.82763671875,871.82763671875,y
226,464.96484375,828.51806640625,481.5446472167969,829.2136840820312,868.8778076171875,868.8778076171875,y
227,464.7035827636719,828.5332641601562,481.3209228515625,829.2632446289062,868.8670043945312,868.8670043945312,y
228,467.5342102050781,828.8425903320312,482.228759765625,832.4669799804688,871.6033935546875,871.6033935546875,y
229,464.71337890625,828.52294921875,481.2340698242188,829.192626953125,868.7518920898438,868.7518920898438,y
230,464.63031005859375,828.6585083007812,481.1863403320313,829.4226684570312,871.82958984375,871.82958984375,y
231,464.5434265136719,828.6536865234375,481.0933837890625,829.1211547851562,868.8330078125,868.8330078125,y
232,465.0525207519531,828.5170288085938,481.5110168457031,832.2429809570312,872.0326538085938,872.0326538085938,y
233,464.4555969238281,828.5656127929688,480.9524230957031,832.3223876953125,871.6835327148438,871.6835327148438,y
234,464.5404052734375,828.7529296875,481.0317993164063,832.4927368164062,871.6075439453125,871.6075439453125,y
236,460.7221374511719,823.8436889648438,477.4784851074219,827.80908203125,872.0806884765625,872.0806884765625,y
237,460.3792114257813,824.648681640625,476.8733520507813,825.3357543945312,871.8372192382812,871.8372192382812,y
238,456.4933166503906,824.2457885742188,473.3001403808594,824.7760009765625,871.8443603515625,871.8443603515625,y
239,452.5960693359375,821.2683715820312,469.854736328125,821.4995727539062,871.6728515625,871.6728515625,y
240,448.6866760253906,820.640869140625,465.9109497070313,817.3959350585938,871.6777954101562,871.6777954101562,y
241,451.603271484375,820.0796508789062,468.523681640625,816.936279296875,871.8822021484375,871.8822021484375,y
242,451.955322265625,820.0619506835938,468.9048156738281,816.8781127929688,871.860595703125,871.860595703125,y
243,452.2560729980469,820.1228637695312,469.1238708496094,816.9838256835938,868.8275146484375,868.8275146484375,y
244,452.54400634765625,820.8076782226562,469.5236511230469,817.642333984375,868.9017333984375,868.9017333984375,y
245,451.96868896484375,820.8990478515625,468.96881103515625,817.7042846679688,868.7815551757812,868.7815551757812,y
246,451.6743469238281,821.0755615234375,468.6991271972656,820.921630859375,868.9020385742188,868.9020385742188,y
247,449.07080078125,820.9856567382812,466.39794921875,817.564453125,871.6867065429688,871.6867065429688,y
249,451.7228393554688,823.4970092773438,468.7771301269531,823.6719970703125,868.795166015625,868.795166015625,y
257,387.5592956542969,788.1177978515625,402.07818603515625,779.723388671875,868.9129638671875,868.9129638671875,y
258,387.599853515625,787.970703125,402.1123962402344,779.6140747070312,871.9146728515625,871.9146728515625,y
267,384.4674987792969,791.9735717773438,399.2482299804688,780.4337768554688,868.8865966796875,868.8865966796875,y
275,444.4416198730469,821.3003540039062,461.8927612304688,821.4505004882812,871.720703125,871.720703125,y
276,444.9919128417969,821.2486572265625,462.4100341796875,821.595703125,871.6422119140625,871.6422119140625,y
277,447.4602355957031,823.4843139648438,464.6017761230469,823.479736328125,871.8557739257812,871.8557739257812,y
278,444.77740478515625,821.24462890625,462.1261291503906,821.2418823242188,871.6862182617188,871.6862182617188,y
280,444.69622802734375,821.1697387695312,462.0393676757813,821.5980224609375,868.877685546875,868.877685546875,y
282,384.8540344238281,799.9131469726562,399.7319030761719,791.505615234375,868.451171875,868.451171875,y
283,387.81591796875,797.1109619140625,402.5278930664063,789.3101806640625,868.6148681640625,868.6148681640625,y
289,444.6894836425781,821.109619140625,462.0499877929688,821.3391723632812,868.8242797851562,868.8242797851562,y
290,443.9685974121094,820.0122680664062,461.3812561035156,816.324951171875,868.6522216796875,868.6522216796875,y
291,444.0628356933594,816.8470458984375,461.2759704589844,816.7880249023438,868.5541381835938,868.5541381835938,y
292,441.0296020507813,816.60888671875,458.3541564941406,813.068359375,868.5148315429688,868.5148315429688,y
293,443.666748046875,816.9968872070312,460.83837890625,816.9937133789062,868.6121215820312,868.6121215820312,y
294,440.7375793457031,819.4417114257812,458.1912231445313,815.8497924804688,868.6929931640625,868.6929931640625,y
295,440.793701171875,817.2601928710938,457.9746398925781,813.4561157226562,868.5604858398438,868.5604858398438,y
296,384.8361206054688,800.306640625,399.59222412109375,792.102783203125,868.7685546875,868.7685546875,y
297,387.8896179199219,797.21142578125,402.5291748046875,789.3319091796875,868.593017578125,868.593017578125,y
300,440.5109252929688,819.6304321289062,457.7972106933594,815.9422607421875,871.5891723632812,871.5891723632812,y
301,440.3987426757813,819.6611328125,457.6640930175781,816.116455078125,868.70166015625,868.70166015625,y
302,440.7652282714844,817.0542602539062,457.8814392089844,813.4144287109375,868.7020874023438,868.7020874023438,y
303,440.8364868164063,816.792724609375,458.0372314453125,813.19677734375,868.7988891601562,868.7988891601562,y
305,387.828857421875,799.8949584960938,402.4042053222656,788.1282348632812,871.6355590820312,871.6355590820312,y
307,443.7229309082031,819.4152221679688,460.9232482910156,819.5486450195312,871.9387817382812,871.9387817382812,y
308,440.9128723144531,817.0625,458.0643310546875,813.2048950195312,868.862548828125,868.862548828125,y
310,440.9694519042969,817.1766357421875,458.0536193847656,813.1062622070312,871.6322021484375,871.6322021484375,y
329,439.8654174804688,813.0504760742188,457.2542724609375,809.6797485351562,879.996337890625,879.996337890625,y
330,439.8665466308594,815.3235473632812,456.8576965332031,824.0794067382812,880.0272216796875,880.0272216796875,y
331,439.8150939941406,815.2988891601562,456.60443115234375,827.23095703125,880.2448120117188,880.2448120117188,y
332,439.7006530761719,815.3477783203125,456.6791076660156,824.0828857421875,879.9032592773438,879.9032592773438,y
333,439.8413391113281,813.1072998046875,457.0436096191406,813.2120971679688,879.7910766601562,879.7910766601562,y
334,439.7975769042969,812.9658813476562,457.1397705078125,809.2391357421875,880.064208984375,880.064208984375,y
335,440.2191162109375,813.0079956054688,457.5291137695313,809.2313232421875,880.3138427734375,880.3138427734375,y
336,440.6446838378906,812.8621826171875,457.9407958984375,808.8568725585938,880.1287841796875,880.1287841796875,y
337,439.8047180175781,812.878173828125,457.02978515625,805.30712890625,880.1585693359375,880.1585693359375,y
338,439.5076904296875,815.397216796875,456.8718566894531,811.5116577148438,876.95751953125,876.95751953125,y
339,439.8110656738281,815.2744750976562,457.0049743652344,815.6371459960938,879.85693359375,879.85693359375,y
340,439.7980041503906,813.1838989257812,457.1265563964844,809.2555541992188,880.235595703125,880.235595703125,y
341,440.0266418457031,815.3748168945312,457.3269958496094,811.9030151367188,880.1624755859375,880.1624755859375,y
342,439.781494140625,813.0475463867188,457.0516662597656,809.1046752929688,880.2913818359375,880.2913818359375,y
343,436.0970458984375,808.3575439453125,450.8458251953125,824.708251953125,880.179931640625,880.179931640625,y
344,436.7250671386719,808.6800537109375,453.4396362304688,821.0484008789062,880.0184936523438,880.0184936523438,y
345,436.2554016113281,808.420654296875,452.93011474609375,820.9954833984375,880.1949462890625,880.1949462890625,y
348,435.5853271484375,808.2761840820312,452.233154296875,820.6626586914062,876.966064453125,876.966064453125,y
351,435.7560424804688,808.0263061523438,450.5218505859375,822.7679443359375,877.0509033203125,877.0509033203125,y
353,436.3772583007813,808.0791015625,453.3460998535156,812.8906860351562,880.1560668945312,880.1560668945312,y
354,436.4172058105469,808.458740234375,453.1076049804688,820.5420532226562,880.0767211914062,880.0767211914062,y
355,436.5218811035156,808.5148315429688,453.454833984375,813.3038330078125,880.2819213867188,880.2819213867188,y
356,436.6157836914063,808.0740966796875,453.4250793457031,816.5917358398438,879.9517822265625,879.9517822265625,y
357,436.5983276367188,807.947509765625,453.5006103515625,812.13671875,880.0608520507812,880.0608520507812,y
358,436.2655944824219,808.3552856445312,452.954833984375,820.468017578125,879.8908081054688,879.8908081054688,y
359,436.0628967285156,808.066162109375,452.8544006347656,816.748779296875,879.819091796875,879.819091796875,y
360,436.5382080078125,808.9336547851562,453.3152465820313,821.1957397460938,879.9242553710938,879.9242553710938,y
361,436.00830078125,811.488037109375,453.2659912109375,816.1492919921875,879.8719482421875,879.8719482421875,y
362,436.6183776855469,812.2289428710938,454.14068603515625,808.557373046875,880.0753784179688,880.0753784179688,y
363,437.0138854980469,812.6046142578125,454.5325622558594,808.9168090820312,879.7828979492188,879.7828979492188,y
364,439.42913818359375,812.8084716796875,456.8129577636719,809.3980712890625,879.8992919921875,879.8992919921875,y
365,439.69671630859375,812.7342529296875,457.0723876953125,808.9879760742188,879.907470703125,879.907470703125,y
366,436.9401245117188,812.9493408203125,454.4690246582031,805.7221069335938,880.2088012695312,880.2088012695312,y
367,437.11474609375,813.0247802734375,454.6585083007813,805.808349609375,880.2052612304688,880.2052612304688,y
