frame,head_center_x,head_center_y,beak_tip_x,beak_tip_y,left_eye_x,left_eye_y,rigth_eye_x,rigth_eye_y,body_x,body_y,tail_x,tail_y,RF_x,RF_y,RF_visible
15860,804.7275390625,424.2869262695313,804.5948486328125,457.2883605957031,828.3910522460938,416.5216674804688,785.0299072265625,423.6920166015625,797.149169921875,351.7312927246094,785.5409545898438,277.9559631347656,200,200,y
15861,804.6243286132812,424.5122985839844,804.7892456054688,457.5028076171875,828.2262573242188,416.9017639160156,784.7713623046875,423.97216796875,796.7657470703125,352.0780334472656,785.05029296875,278.2100830078125,200,200,y
15862,804.4427490234375,424.8764953613281,804.3018798828125,457.8326416015625,827.847900390625,417.3313598632813,784.6531982421875,424.2376098632813,796.9646606445312,352.2408752441406,785.0543212890625,278.6990661621094,200,200,y
16005,804.868896484375,423.4757080078125,825.314697265625,447.3514099121094,821.0689086914062,412.0089111328125,784.8935546875,431.8482055664063,796.5023803710938,356.4908752441406,808.831787109375,277.3560791015625,200,200,n
16006,807.2955932617188,421.1612548828125,827.3659057617188,446.4441833496094,823.567626953125,412.463623046875,786.449462890625,429.1693420410156,795.6207885742188,357.41131591796875,808.3003540039062,274.7981872558594,200,200,y
16007,807.9850463867188,420.7529296875,828.05859375,445.9034729003906,824.1700439453125,412.0792236328125,787.1549682617188,428.71136474609375,796.0489501953125,357.49853515625,808.8477783203125,274.43853759765625,200,200,y
16008,808.8046264648438,420.60162353515625,828.7272338867188,445.1892700195313,824.9149780273438,412.1702880859375,785.9451904296875,428.7589721679688,797.040283203125,357.0590209960937,808.980224609375,274.2383117675781,200,200,y
16009,808.9290771484375,420.40826416015625,828.7667846679688,445.04931640625,825.0458984375,411.9723815917969,786.0399169921875,428.48388671875,797.3519287109375,356.4012145996094,809.113525390625,274.0885925292969,200,200,y
16010,808.8902587890625,420.4722290039063,828.8909912109375,445.12982177734375,825.0352783203125,412.16455078125,785.9254760742188,428.56298828125,797.4937133789062,356.33160400390625,809.1990356445312,274.09674072265625,200,200,y
16011,808.5819702148438,420.69281005859375,828.8607177734375,445.3719177246094,825.0574951171875,412.484130859375,785.9088134765625,429.4368896484375,797.3685302734375,353.9906005859375,808.95849609375,274.3228759765625,200,200,y
16012,808.9146118164062,420.9402465820313,829.0234375,445.66357421875,825.1484375,412.70654296875,786.2293090820312,429.5810546875,797.461181640625,353.8994140625,809.1129150390625,274.4784240722656,200,200,y
16013,808.8134765625,421.083984375,828.8721313476562,445.79205322265625,825.0448608398438,412.85791015625,786.07958984375,429.56884765625,797.01171875,356.6076354980469,809.0297241210938,274.59002685546875,200,200,y
16014,808.8609008789062,421.00286865234375,828.9207153320312,445.649658203125,825.0707397460938,412.6824645996094,786.0432739257812,429.64154052734375,796.7587890625,356.3501281738281,808.9520874023438,274.46295166015625,200,200,y
16015,808.953369140625,421.08154296875,828.959716796875,445.7997131347656,825.1180419921875,413.094482421875,786.0360717773438,429.461181640625,796.9429321289062,356.5449523925781,808.9208984375,274.58837890625,200,200,y
16016,808.6345825195312,420.9804992675781,829.009521484375,445.3639526367188,825.1043090820312,413.00823974609375,787.9310913085938,429.713134765625,797.352294921875,356.455078125,808.8174438476562,274.52056884765625,200,200,y
16017,808.6912841796875,420.9300842285156,829.0686645507812,445.3982543945313,825.2034912109375,412.7986755371094,786.0216674804688,429.5920715332031,796.9072265625,356.4411315917969,808.8681640625,274.4330139160156,200,200,y
16018,808.7769165039062,421.0071411132813,828.90966796875,445.636962890625,825.285400390625,413.0992431640625,786.1092529296875,429.64556884765625,797.0423583984375,354.1669006347656,809.0802612304688,274.475830078125,200,200,y
16019,808.5750122070312,421.0997009277344,828.8829956054688,445.7015075683594,824.8580322265625,412.945068359375,787.7303466796875,429.4263000488281,796.4547729492188,353.915283203125,809.029296875,274.62060546875,200,200,y
16020,808.6456909179688,421.0383911132813,828.8905029296875,445.6648559570313,824.914794921875,413.04888916015625,787.9810180664062,429.6167602539063,796.6173095703125,353.8263854980469,808.7017211914062,274.572265625,200,200,y
16021,808.4043579101562,421.3984069824219,828.5819702148438,446.1452026367188,824.6130981445312,413.4429321289063,785.6873168945312,429.9948120117188,796.3277587890625,354.339599609375,809.0726318359375,274.8788757324219,200,200,y
16022,808.7927856445312,423.2123718261719,828.8277587890625,447.9029541015625,825.2548828125,414.81689453125,785.959228515625,431.4889526367188,796.1739501953125,355.2357788085937,809.0127563476562,276.8951416015625,200,200,y
16023,810.8514404296875,423.3370971679688,828.276123046875,448.3771362304688,827.4404296875,415.7610473632813,787.3766479492188,431.07073974609375,795.5872192382812,354.9035949707031,807.9210205078125,277.023681640625,200,200,y
16024,810.904296875,423.35845947265625,828.3973388671875,448.267333984375,827.5374755859375,415.8193359375,787.7205200195312,431.5639953613281,795.5000610351562,355.8429870605469,807.5322265625,277.1202697753906,200,200,y
16025,810.8798828125,423.4325866699219,828.5565185546875,448.4531555175781,827.4688720703125,415.7804565429688,787.7980346679688,432.1743469238281,795.439697265625,355.73126220703125,807.4744262695312,277.2186584472656,200,200,y
16026,810.9034423828125,423.5715942382813,830.4850463867188,448.5409240722656,827.490478515625,415.9308471679688,787.7991943359375,432.32220458984375,795.8682861328125,356.2506103515625,807.2939453125,277.3472595214844,200,200,y
16027,811.0117797851562,423.5486450195313,830.547607421875,448.57666015625,827.5633544921875,416.0365905761719,787.875,431.9041137695313,795.770263671875,355.6640014648437,807.2732543945312,277.2842712402344,200,200,y
16028,810.9470825195312,423.6806945800781,828.6002197265625,448.5537109375,827.6734619140625,416.184814453125,787.80322265625,432.3364868164063,795.7074584960938,355.73028564453125,807.40234375,277.4545593261719,200,200,y
16029,810.9720458984375,423.5123291015625,830.41796875,448.4405517578125,827.6124877929688,416.0596923828125,787.8344116210938,431.89453125,795.305908203125,355.6854248046875,807.3937377929688,277.2309265136719,200,200,y
16030,810.9524536132812,423.55810546875,828.5205688476562,448.53955078125,827.49072265625,415.9975280761719,787.6256103515625,431.5595703125,795.2456665039062,355.6573486328125,807.4346313476562,277.30322265625,200,200,y
16031,811.1681518554688,423.523193359375,828.6610717773438,448.6427001953125,827.7996826171875,416.0119018554688,787.9388427734375,431.5900573730469,795.56884765625,355.9183044433594,807.271240234375,277.275390625,200,200,y
16032,811.1895141601562,423.6624755859375,828.6025390625,448.71820068359375,827.8233642578125,416.0615234375,788.0225830078125,431.7809448242188,795.8221435546875,355.533935546875,807.7528076171875,277.35858154296875,200,200,y
16033,811.5390014648438,423.1665954589844,828.7178955078125,448.2543029785156,828.0051879882812,415.78173828125,788.4805908203125,431.53265380859375,795.8610229492188,355.01739501953125,808.0308837890625,276.8556823730469,200,200,y
16034,811.4476928710938,423.0674133300781,828.8213500976562,447.8997802734375,828.0057373046875,415.7117309570313,788.27099609375,431.3207702636719,795.30419921875,354.91766357421875,807.923828125,276.77362060546875,200,200,y
16035,811.6239013671875,423.0084838867188,829.1649169921875,447.7882080078125,828.0569458007812,415.511474609375,788.3318481445312,431.11328125,795.633056640625,352.2740783691406,807.9185791015625,276.7281188964844,200,200,y
16036,811.4937133789062,423.0134887695313,831.0941162109375,447.7747192382813,827.845458984375,415.3595581054688,788.32177734375,431.0877075195313,795.5402221679688,352.1677551269531,808.0343627929688,276.7355651855469,200,200,y
16037,811.5790405273438,421.2335205078125,829.1617431640625,448.2685546875,828.03466796875,413.99810791015625,788.4080200195312,429.5499877929688,795.5560913085938,353.0124816894531,807.88232421875,274.7782897949219,200,200,y
16038,811.434814453125,422.86907958984375,828.850341796875,447.6459655761719,827.8419189453125,415.2075805664063,788.12939453125,430.7966918945313,795.5223388671875,352.234375,807.796142578125,276.6390991210937,200,200,y
16039,811.475830078125,423.00048828125,828.8404541015625,447.8033447265625,827.9105224609375,415.53662109375,788.0360107421875,430.8084716796875,795.718017578125,352.1683044433594,808.072998046875,276.7654724121094,200,200,y
16040,811.2693481445312,422.9384460449219,828.5015869140625,447.809814453125,828.1085205078125,415.8742980957031,787.573486328125,428.1734619140625,795.3267211914062,352.1229553222656,807.96484375,276.6529846191406,200,200,y
16041,811.197265625,423.1985473632813,828.7752075195312,447.885498046875,828.1383666992188,415.8618774414063,787.884033203125,431.5797119140625,795.1817016601562,354.98779296875,808.1431884765625,276.9134826660156,200,200,y
16042,811.2107543945312,424.7546997070313,831.5950927734375,448.6119689941406,827.9899291992188,416.2358703613281,791.267333984375,437.3157653808594,795.6490478515625,353.88787841796875,808.62841796875,278.21044921875,200,200,n
16043,810.6305541992188,427.2547607421875,828.2271728515625,452.1770935058594,824.5496826171875,415.1221618652344,788.0672607421875,436.16741943359375,795.4908447265625,355.54656982421875,807.7339477539062,280.7583923339844,200,200,y
16044,808.666015625,427.39013671875,828.7070922851562,452.8346252441406,821.9839477539062,414.8294677734375,786.0562744140625,436.04638671875,796.4459228515625,355.5538330078125,808.627685546875,280.7621154785156,200,200,y
16045,808.4957885742188,427.392333984375,828.5036010742188,454.7958984375,821.8884887695312,414.873291015625,785.8929443359375,435.9949035644531,796.2821655273438,355.5072326660156,808.2767333984375,280.71173095703125,200,200,y
16046,808.10888671875,427.3891296386719,828.1046142578125,454.8203430175781,821.5972290039062,414.9754638671875,785.2760009765625,435.6412963867188,795.8665161132812,355.02178955078125,808.33056640625,280.7100830078125,200,200,y
16047,807.9061279296875,427.8018798828125,828.1548461914062,453.0676574707031,821.2103881835938,413.1863403320313,785.2627563476562,436.427978515625,796.3990478515625,355.4474792480469,808.5775146484375,281.0937194824219,200,200,y
16048,807.9896850585938,427.97259521484375,828.13916015625,455.5597839355469,821.2195434570312,413.14306640625,785.36328125,436.68603515625,796.3592529296875,352.582275390625,809.0458374023438,281.1677551269531,200,200,y
16049,807.5737915039062,428.05181884765625,827.803466796875,455.6173706054688,820.8838500976562,413.1950073242188,787.0283813476562,436.86334228515625,796.3828735351562,353.07818603515625,808.421142578125,281.3471069335937,200,200,y
16050,807.5242309570312,428.0281372070313,827.783203125,455.6804809570313,820.8339233398438,413.2229614257813,786.9115600585938,436.6687927246094,795.9797973632812,353.48162841796875,808.4171142578125,281.3447265625,200,200,y
16051,807.762451171875,427.9058227539063,827.77734375,455.4842224121094,821.10009765625,413.0107421875,785.1187744140625,436.3794555664063,796.3171997070312,353.1063232421875,808.5416870117188,281.1512451171875,200,200,y
16052,808.0215454101562,427.9053649902344,828.056396484375,455.4461059570313,821.5184326171875,413.1585083007813,785.287841796875,436.1368408203125,796.4905395507812,352.9258117675781,808.4796752929688,281.1272888183594,200,200,y
16053,807.83935546875,428.1248474121094,828.017578125,455.7205505371094,821.349609375,415.6214599609375,785.15966796875,436.6275634765625,795.8914794921875,353.5238647460937,808.5554809570312,281.3349304199219,200,200,y
16054,807.8756103515625,427.9039611816406,827.9468994140625,455.5690002441406,823.3837280273438,415.6753845214844,785.2353515625,436.3387451171875,796.0272216796875,355.5281982421875,808.4407958984375,281.1341857910156,200,200,y
16055,807.9071655273438,428.1205139160156,827.9686279296875,455.7335815429688,821.53759765625,415.72552490234375,787.3123779296875,436.6519165039063,796.4207763671875,353.3553466796875,808.7100830078125,281.322998046875,200,200,y
16056,807.9945068359375,427.7692260742188,827.8667602539062,455.450439453125,821.4854736328125,413.1546325683594,785.3934326171875,436.2831115722656,796.181396484375,352.91650390625,808.26611328125,281.05523681640625,200,200,y
16057,807.8300170898438,427.9185791015625,827.7210083007812,455.67431640625,821.1710205078125,413.35064697265625,785.142822265625,436.0865173339844,796.4901123046875,352.9305419921875,808.368408203125,281.2312316894531,200,200,y
16058,807.95849609375,427.8243713378906,827.7894287109375,455.6236267089844,821.5400390625,415.3892211914063,785.0318603515625,436.0362243652344,796.3837890625,352.42156982421875,808.3419189453125,281.1337280273437,200,200,y
16059,807.9739379882812,427.8873901367188,827.8218383789062,455.5628356933594,821.4273681640625,413.3463745117188,784.9522705078125,435.828857421875,796.3841552734375,352.919189453125,808.30810546875,281.1824951171875,200,200,y
16060,807.786865234375,428.2009887695313,827.6744995117188,455.94134521484375,821.2811889648438,415.7220458984375,784.858642578125,436.4423828125,796.0811767578125,353.0429077148437,808.5171508789062,281.49188232421875,200,200,y
16061,807.7985229492188,428.3771362304688,827.6380615234375,456.219482421875,823.4432373046875,416.1788635253906,785.1209106445312,436.9476318359375,796.0333251953125,352.7783508300781,808.1901245117188,281.6382141113281,200,200,y
16062,807.573974609375,428.8164978027344,827.2810668945312,456.7173461914063,820.9318237304688,416.4568786621094,784.9006958007812,437.2010498046875,796.0888061523438,353.3143920898437,808.3946533203125,282.0492858886719,200,200,y
16063,807.6738891601562,428.4002685546875,827.886962890625,456.0729370117188,820.83154296875,413.685302734375,784.9813842773438,437.0177917480469,796.2813720703125,353.21160888671875,808.728759765625,281.5953674316406,200,200,y
16064,807.4537353515625,428.6989135742188,827.580078125,456.32568359375,823.056396484375,416.16607666015625,786.9979248046875,437.294921875,796.0926513671875,353.1498107910156,808.8074951171875,281.9259033203125,200,200,y
16065,807.2508544921875,428.5625,827.2649536132812,456.3478088378906,820.9066162109375,413.8240356445313,786.83154296875,437.2202758789063,796.046142578125,352.78131103515625,808.926025390625,281.7997741699219,200,200,y
16066,806.7872924804688,428.6980285644531,826.8604736328125,456.4194641113281,820.3848266601562,413.98919677734375,786.36865234375,437.4998779296875,796.1015014648438,352.94189453125,808.475830078125,281.9721374511719,200,200,y
16067,807.0281372070312,428.5827331542969,826.962158203125,456.3513488769531,820.5167846679688,413.9656677246094,786.4345703125,437.1753540039063,795.7794189453125,352.82476806640625,808.6423950195312,281.81207275390625,200,200,y
16068,807.1043701171875,428.6090087890625,827.0201416015625,456.290283203125,820.7841186523438,416.13031005859375,784.2867431640625,436.99755859375,795.8448486328125,353.16815185546875,808.6781616210938,281.8563232421875,200,200,y
16069,807.1715087890625,428.56005859375,827.0999755859375,456.1795654296875,820.80078125,416.0729675292969,784.4859008789062,437.177978515625,795.7261352539062,353.0326843261719,808.8439331054688,281.8407287597656,200,200,y
16070,807.2100830078125,428.6330261230469,827.2319946289062,456.2171630859375,820.7582397460938,416.0763854980469,784.3025512695312,436.8664855957031,795.6337890625,352.94317626953125,808.6685791015625,281.846435546875,200,200,y
16071,806.9571533203125,428.7430419921875,826.8269653320312,456.4701232910156,820.4054565429688,416.1147155761719,784.0418090820312,437.0001220703125,795.7027587890625,353.5115966796875,808.4859008789062,281.9377746582031,200,200,y
16072,807.0853881835938,428.51556396484375,827.1605224609375,456.1143798828125,820.4520874023438,413.6453857421875,786.5804443359375,437.4752502441406,796.037841796875,352.8486022949219,808.707275390625,281.7142333984375,200,200,y
16073,807.0935668945312,428.6267700195313,827.14208984375,456.2369995117188,820.5,413.88714599609375,784.5877075195312,437.6593627929688,796.0100708007812,352.8355712890625,808.748291015625,281.83465576171875,200,200,y
16074,807.0406494140625,428.6724548339844,827.0792236328125,456.30511474609375,820.7723388671875,416.4353637695313,786.6807250976562,440.2210998535156,795.974853515625,352.7239990234375,808.7848510742188,281.8493957519531,200,200,y
16104,808.12646484375,428.4690856933594,832.3305053710938,451.7662353515625,817.7376708984375,412.18756103515625,789.065185546875,441.078857421875,796.2031860351562,352.93963623046875,808.4381103515625,281.6358337402344,200,200,n
16105,808.0933837890625,428.6031188964844,832.2742919921875,451.98443603515625,819.7269287109375,412.4083862304688,788.9752197265625,441.2646484375,796.2067260742188,352.90167236328125,808.4427490234375,281.73486328125,200,200,n
16106,807.7890625,428.6768798828125,832.06591796875,452.1284484863281,817.3775634765625,412.5036926269531,788.7783813476562,441.1925964355469,796.118408203125,353.1282958984375,808.1862182617188,281.8208923339844,200,200,n
16107,807.9073486328125,428.7029418945313,832.075927734375,452.34124755859375,819.42333984375,412.8235473632813,788.7222900390625,441.0813598632813,796.3236083984375,353.3803100585937,808.7166748046875,281.85400390625,200,200,n
16108,807.7266235351562,428.6157531738281,831.8643798828125,452.5304260253906,819.38818359375,412.76123046875,788.4202270507812,440.9833679199219,795.9368286132812,353.0885009765625,808.6177978515625,281.8035583496094,200,200,n
16109,807.4703369140625,428.6121826171875,831.898193359375,452.5413818359375,819.1409912109375,412.69622802734375,788.185546875,441.110107421875,795.8748168945312,352.8978271484375,808.6356201171875,281.8619384765625,200,200,n
16110,807.627197265625,428.7686767578125,831.9078369140625,452.3517456054688,817.4208374023438,412.6690673828125,788.5419921875,441.7029113769531,796.068359375,353.155029296875,808.7177124023438,281.95965576171875,200,200,n
16111,807.6768188476562,428.9366149902344,832.0947265625,452.36273193359375,817.283447265625,412.83782958984375,788.519775390625,441.7261962890625,795.7076416015625,353.1040954589844,808.87158203125,282.1141357421875,200,200,n
16112,807.939208984375,429.0823669433594,831.8484497070312,452.89752197265625,819.8006591796875,413.234130859375,788.6337890625,441.50433349609375,795.7740478515625,353.5897827148437,808.7366333007812,282.1025085449219,200,200,n
16113,808.0509643554688,428.9334716796875,832.05029296875,452.7645568847656,819.9881591796875,413.1788940429688,788.8868408203125,441.9168701171875,795.8616943359375,353.39093017578125,808.7447509765625,281.88446044921875,200,200,n
16115,807.9278564453125,429.26800537109375,831.851318359375,453.2994995117188,819.6964721679688,413.4151916503906,788.444580078125,441.6585083007813,796.156982421875,353.5159912109375,808.7876586914062,282.19512939453125,200,200,n
16116,808.046142578125,429.19049072265625,832.109619140625,452.9527587890625,819.8736572265625,413.28656005859375,788.7901611328125,441.93017578125,796.3126831054688,353.62420654296875,808.6555786132812,282.1439819335937,200,200,n
16118,807.8468017578125,429.207763671875,831.994873046875,453.12115478515625,819.83935546875,413.2699279785156,788.4441528320312,441.91595458984375,795.938232421875,353.2828063964844,808.4259033203125,282.1976318359375,200,200,n
16119,808.1730346679688,429.1968994140625,832.336669921875,452.997314453125,820.0118408203125,413.34228515625,788.8331298828125,441.9939575195313,796.1474609375,353.32720947265625,808.427001953125,282.21417236328125,200,200,n
16418,832.3167724609375,432.10150146484375,849.2874145507812,461.1195068359375,847.4840698242188,432.06536865234375,807.97021484375,436.995361328125,791.7481079101562,359.7498474121094,782.912841796875,285.3836364746094,200,200,y
16483,800.6117553710938,428.5174560546875,824.9083862304688,452.15673828125,812.788818359375,412.2496948242188,783.9181518554688,440.9357299804688,787.872802734375,353.1869506835937,781.4093627929688,281.6574401855469,200,200,n
16484,801.0054321289062,428.37060546875,825.6126708984375,451.8662109375,812.63720703125,409.7872619628906,784.3898315429688,440.79595947265625,788.166259765625,352.69512939453125,781.3423461914062,281.615234375,200,200,n
16485,801.2158813476562,428.2900695800781,825.7437133789062,451.99017333984375,813.0081787109375,411.76702880859375,784.3873291015625,440.6033935546875,788.4204711914062,353.5673522949219,781.2371826171875,281.5039367675781,200,200,n
16486,801.1033935546875,428.2925415039063,825.7860717773438,451.8502197265625,812.5612182617188,409.8003234863281,784.3931274414062,440.6091918945313,788.2900390625,353.8540344238281,781.148681640625,281.6163024902344,200,200,n
16487,801.2569580078125,428.329833984375,825.650634765625,452.3839416503906,812.9032592773438,411.8868408203125,784.3231811523438,440.43756103515625,788.2561645507812,353.0399169921875,781.3707885742188,281.5821838378906,200,200,n
16488,803.11328125,428.18017578125,827.1502075195312,452.63037109375,812.712890625,411.7476806640625,784.0087890625,440.42333984375,787.5492553710938,355.40447998046875,779.8134765625,281.2156982421875,200,200,n
16489,802.776611328125,428.2171325683594,826.9774780273438,452.5802612304688,812.5090942382812,411.8718872070313,783.6844482421875,440.4005432128906,787.1683349609375,353.44580078125,779.4654541015625,281.2977600097656,200,200,n
16490,801.22705078125,428.33880615234375,825.8939208984375,452.4085083007813,812.74755859375,411.8317260742188,784.4764404296875,440.859130859375,788.2778930664062,353.64031982421875,780.535888671875,281.4728088378906,200,200,n
16491,802.8511962890625,428.29205322265625,827.3104248046875,452.3063354492188,812.2567749023438,411.76312255859375,783.8081665039062,440.92724609375,787.458740234375,353.5853576660156,779.1840209960938,281.51904296875,200,200,n
16492,802.9630126953125,428.4560546875,827.3430786132812,452.3855285644531,812.4590454101562,411.8391418457031,784.0181884765625,441.1022338867188,787.5057373046875,353.4154968261719,778.8802490234375,281.5703125,200,200,n
16493,803.0101318359375,428.3439025878906,827.41259765625,452.241943359375,812.4954833984375,411.7571716308594,784.0433959960938,440.7638244628906,787.396484375,353.1366577148437,779.2777099609375,281.52557373046875,200,200,n
16494,803.2899780273438,428.2584228515625,827.6463012695312,452.3684692382813,812.7286376953125,411.65863037109375,784.228759765625,440.7114562988281,787.4802856445312,353.4033203125,779.4034423828125,281.4564514160156,200,200,n
16495,803.215087890625,428.2820129394531,827.5604858398438,452.6301879882813,812.8119506835938,411.78369140625,784.1063842773438,440.5266723632813,787.5919799804688,355.61669921875,779.5263061523438,281.4407043457031,200,200,n
16496,803.4972534179688,428.3372192382813,828.0894775390625,452.408935546875,813.037841796875,411.910400390625,784.570068359375,440.7618408203125,787.6409912109375,353.1766357421875,779.4915161132812,281.4375305175781,200,200,n
16497,803.6968383789062,428.5578002929688,828.10498046875,452.3511962890625,813.1329956054688,412.0851135253906,784.8023681640625,441.0427856445313,787.7042236328125,353.5699462890625,779.7039794921875,281.63232421875,200,200,n
16498,803.7820434570312,428.44866943359375,828.2360229492188,452.31787109375,815.253662109375,412.1146240234375,784.7708129882812,441.086669921875,787.81298828125,353.660888671875,779.4642944335938,281.5682067871094,200,200,n
16499,803.7530517578125,428.4630737304688,828.1610107421875,452.2484130859375,813.2626342773438,411.97650146484375,784.8876953125,441.0462646484375,788.0626220703125,353.189208984375,779.423095703125,281.59307861328125,200,200,n
16500,803.8538208007812,428.312744140625,828.2279663085938,452.2752990722656,815.3150634765625,411.9513549804688,784.8760986328125,440.7176513671875,787.9937133789062,353.3788146972656,779.1097412109375,281.4554748535156,200,200,n
16501,804.138916015625,428.3117980957031,828.59765625,451.84033203125,813.686767578125,411.8645629882813,785.1904907226562,441.1169738769531,787.886474609375,355.5867614746094,779.1495361328125,281.3824768066406,200,200,n
16502,804.29052734375,428.2590942382813,828.7144775390625,451.7984619140625,815.7117919921875,411.8518371582031,785.308837890625,441.0061645507813,787.9259033203125,355.6402282714844,779.302001953125,281.4219970703125,200,200,n
16503,804.4635009765625,428.37799072265625,828.9352416992188,451.89935302734375,813.9915161132812,412.0275268554688,785.5232543945312,441.2528991699219,788.0877075195312,353.2371826171875,779.4486083984375,281.54638671875,200,200,n
16548,827.968505859375,416.2469482421875,859.343994140625,434.9490356445313,835.02734375,404.0250244140625,812.1072998046875,432.3569641113281,784.3447265625,358.82916259765625,768.5130615234375,274.3726806640625,200,200,n
16552,828.140869140625,415.8560180664063,857.0065307617188,433.0368957519531,835.78271484375,404.2800903320313,812.0494384765625,432.905517578125,783.8934326171875,357.1889343261719,768.6419677734375,271.7658996582031,200,200,n
16553,828.4010009765625,416.2122192382813,857.2525634765625,433.1597290039063,836.1844482421875,405.096435546875,812.2134399414062,433.2003479003906,784.2313842773438,357.255859375,768.6661376953125,271.8695983886719,200,200,n
16592,827.6346435546875,428.9937744140625,851.7880859375,453.681640625,843.784423828125,422.3568115234375,806.9340209960938,437.9638366699219,784.0325317382812,357.14117431640625,767.5892333984375,282.58740234375,200,200,n
16593,824.7562255859375,429.1779174804688,849.2928466796875,453.9324340820313,840.6854248046875,421.5198059082031,804.7322998046875,438.368408203125,784.2887573242188,357.4956970214844,768.2071533203125,282.8153991699219,200,200,n
16594,824.6702270507812,429.18109130859375,848.9674682617188,453.7435302734375,840.548095703125,421.4706115722656,804.544189453125,440.8167114257813,784.13037109375,357.503173828125,768.19140625,282.8282165527344,200,200,n
16595,824.8032836914062,429.1897583007813,848.8707275390625,454.10986328125,840.7184448242188,422.3736572265625,804.5491943359375,441.0093688964844,784.3245849609375,357.5743713378906,768.5807495117188,282.79840087890625,200,200,n
16596,824.869140625,429.3426513671875,848.8558349609375,454.2997741699219,840.722412109375,422.5934448242188,804.5064697265625,441.0546569824219,784.2840576171875,357.714111328125,768.5281372070312,282.9374389648437,200,200,n
16597,826.977783203125,428.900146484375,847.992919921875,456.4354248046875,843.1568603515625,424.50189208984375,803.896728515625,440.41644287109375,783.6373291015625,356.9529113769531,767.5336303710938,282.6015625,200,200,y
16598,826.7207641601562,428.9179382324219,847.9535522460938,454.3064270019531,842.9447021484375,424.7352294921875,803.8042602539062,440.5036315917969,783.4039916992188,357.39678955078125,767.284423828125,282.6895751953125,200,200,y
16599,824.6592407226562,430.83441162109375,848.7466430664062,455.3662109375,840.259521484375,423.0340576171875,804.3682861328125,440.2642822265625,784.4647216796875,358.8129272460937,768.47509765625,284.670654296875,200,200,n
16600,824.4639892578125,430.91900634765625,848.3282470703125,455.46820068359375,840.1858520507812,423.6217651367188,804.0546875,440.0979309082031,784.7973022460938,359.313232421875,768.1416625976562,284.6504821777344,200,200,n
16601,824.3692626953125,430.9977722167969,848.1951904296875,455.8074340820313,840.117431640625,423.71392822265625,803.8050537109375,440.121826171875,784.9267578125,359.32843017578125,768.1968383789062,284.76153564453125,200,200,n
16602,824.3735961914062,431.14501953125,848.3003540039062,455.7360229492188,840.0396118164062,423.1873168945313,803.8555908203125,440.3049621582031,784.475341796875,359.27978515625,768.4431762695312,284.9260559082031,200,200,n
16603,823.8866577148438,431.1935424804688,847.703369140625,455.9269409179688,839.7230224609375,423.2166442871094,803.505126953125,440.3681640625,784.4846801757812,359.5143127441406,768.3043823242188,284.9634704589844,200,200,n
16604,824.24560546875,431.2963562011719,847.8194580078125,455.9638671875,840.175048828125,423.6155700683594,803.807373046875,440.3275451660156,784.5470581054688,358.8775634765625,768.23291015625,285.0147399902344,200,200,n
16605,824.05419921875,431.2447509765625,847.9111328125,455.91015625,839.8095092773438,423.891845703125,803.6951904296875,440.4599914550781,784.7857666015625,359.598876953125,768.0669555664062,285.03106689453125,200,200,n
16606,824.14013671875,431.05413818359375,847.9869384765625,455.64361572265625,840.163330078125,423.62542724609375,803.7274169921875,440.4194946289063,784.4244384765625,359.0475158691406,767.9171752929688,284.8264465332031,200,200,n
16607,824.2212524414062,431.08013916015625,848.1536254882812,455.7978820800781,840.1021728515625,423.5368041992188,803.7162475585938,440.42822265625,784.8063354492188,359.0608215332031,768.1586303710938,284.85723876953125,200,200,n
16608,823.9246826171875,431.57757568359375,847.659423828125,456.5728759765625,839.9442138671875,424.2032775878906,803.6035766601562,440.962158203125,785.060546875,359.5061340332031,767.98388671875,285.1883544921875,200,200,n
16609,824.038818359375,431.4574890136719,847.64453125,456.5509643554688,840.03662109375,423.9895629882813,803.6270751953125,440.6544494628906,784.8438720703125,359.1446838378906,767.8068237304688,285.0799865722656,200,200,n
16610,824.1748657226562,431.2415771484375,847.6903076171875,456.5055236816406,840.3580322265625,424.1022338867188,803.6956176757812,440.4216918945313,784.6884765625,358.9884033203125,767.9080810546875,284.86383056640625,200,200,n
16611,823.6575317382812,431.590576171875,847.4647216796875,456.474609375,839.6670532226562,424.2994995117188,803.365478515625,440.99517822265625,784.6748046875,359.189453125,768.0187377929688,285.1969909667969,200,200,n
16612,823.8019409179688,431.4869384765625,847.4942626953125,456.4810180664063,839.7014770507812,424.2847900390625,803.365234375,440.8031005859375,784.6617431640625,359.0979309082031,768.3594360351562,285.0667724609375,200,200,n
16613,823.8806762695312,431.727294921875,847.5121459960938,456.6412353515625,839.7500610351562,424.1820373535156,803.4586791992188,440.8960876464844,784.4918212890625,356.85888671875,768.1703491210938,285.28387451171875,200,200,n
16614,823.622802734375,431.5579223632813,847.2867431640625,456.648681640625,839.6846313476562,424.1052856445313,803.2537841796875,440.8034057617188,784.8573608398438,359.1197509765625,768.322509765625,285.1734313964844,200,200,n
16615,823.6170654296875,431.182373046875,847.2706909179688,456.43255615234375,839.6797485351562,423.693115234375,803.2417602539062,440.2886352539063,784.5517578125,356.689208984375,768.352294921875,284.85845947265625,200,200,n
