frame,head_center_x,head_center_y,beak_tip_x,beak_tip_y,left_eye_x,left_eye_y,rigth_eye_x,rigth_eye_y,body_x,body_y,tail_x,tail_y
14420,808.9838256835938,388.21673583984375,829.3867797851562,409.58929443359375,825.5430908203125,381.82421875,788.9285888671875,395.6343994140625,793.10888671875,348.5103759765625,788.9793090820312,264.57879638671875
14421,808.936279296875,388.11444091796875,829.2210693359375,409.45098876953125,825.252685546875,381.70001220703125,788.9069213867188,395.59423828125,792.5966186523438,348.50897216796875,788.9591674804688,264.6635437011719
14422,808.890380859375,387.9039611816406,829.3883056640625,409.04351806640625,825.1211547851562,381.82550048828125,788.9501953125,395.6273498535156,792.8583374023438,349.0174255371094,788.982177734375,264.8836975097656
14423,808.8172607421875,388.09527587890625,831.3555908203125,408.9428405761719,825.2716064453125,381.8673095703125,788.6155395507812,395.9583740234375,792.97216796875,348.92132568359375,789.0494995117188,264.982421875
14424,808.9155883789062,387.70782470703125,831.71240234375,408.52362060546875,825.3463745117188,381.4266662597656,789.2529907226562,395.8004150390625,793.0579833984375,348.30206298828125,789.0324096679688,264.9952087402344
14446,779.4569702148438,416.649658203125,764.3085327148438,448.30096435546875,804.034912109375,420.739013671875,765.189697265625,408.3056640625,796.8463745117188,344.85723876953125,796.600341796875,269.7341003417969
14447,779.0108642578125,417.54296875,766.9702758789062,452.377685546875,803.968017578125,421.3214111328125,762.8631591796875,412.451171875,798.6656494140625,345.9623107910156,798.9004516601562,270.47564697265625
14448,779.1729125976562,418.126708984375,767.0523681640625,452.4098205566406,803.990966796875,421.517333984375,761.2890625,413.128173828125,796.3349609375,348.6982116699219,797.1731567382812,270.776123046875
14449,779.3552856445312,417.4876708984375,767.3972778320312,451.91094970703125,804.3588256835938,420.7894592285156,763.3829345703125,412.1004943847656,796.095703125,348.5501403808594,797.1739501953125,270.3955383300781
14450,779.2838134765625,417.162841796875,767.5245361328125,451.614990234375,804.4898681640625,420.4903869628906,761.3534545898438,412.199951171875,796.3939819335938,347.543701171875,796.9104614257812,270.0940856933594
14451,779.4389038085938,417.5323486328125,767.6821899414062,452.18048095703125,804.3670654296875,420.97821044921875,760.967529296875,412.7088928222656,796.8895874023438,345.9070129394531,797.1002197265625,270.6820068359375
14452,779.5859375,417.831298828125,767.8783569335938,452.598388671875,804.4950561523438,421.38800048828125,761.1109619140625,413.45819091796875,796.8207397460938,345.911376953125,797.1884765625,270.925537109375
14453,779.6408081054688,419.832275390625,768.1658935546875,452.6246337890625,804.4222412109375,420.8599853515625,760.8399047851562,415.47772216796875,796.7847290039062,347.2643127441406,797.3662109375,273.4504699707031
14454,780.11962890625,420.9139404296875,771.369140625,452.866455078125,804.2582397460938,420.85675048828125,761.2782592773438,416.99560546875,796.2628784179688,348.2359619140625,797.3829345703125,274.50848388671875
14455,794.7845458984375,416.22943115234375,800.113037109375,445.18280029296875,812.0684814453125,405.23321533203125,774.7921142578125,421.0408630371094,795.893310546875,351.86505126953125,797.1705932617188,270.25482177734375
14456,796.8037109375,415.0777587890625,808.6082763671875,444.6973876953125,816.1610107421875,402.99505615234375,776.0860595703125,418.7001953125,796.2952880859375,351.6900939941406,793.8945922851562,270.4772644042969
14457,798.9566040039062,413.21966552734375,808.1981201171875,445.2003173828125,816.436279296875,402.25787353515625,775.974853515625,416.65460205078125,795.7957763671875,353.16204833984375,795.7532348632812,268.986572265625
14458,799.166259765625,412.9947509765625,808.29736328125,444.9089660644531,816.42431640625,402.0213623046875,775.944091796875,416.2817687988281,795.728515625,352.9975891113281,795.698486328125,268.42022705078125
14459,798.943359375,412.78802490234375,808.3067626953125,444.5657958984375,816.1473388671875,401.655029296875,775.921142578125,416.18121337890625,795.74072265625,352.55328369140625,795.3826904296875,268.3300476074219
14460,798.8671264648438,412.97052001953125,808.168701171875,444.763916015625,816.0148315429688,401.6181335449219,775.6961059570312,416.27923583984375,795.5560302734375,352.44403076171875,795.5106811523438,268.2442626953125
14461,799.1820678710938,413.12738037109375,808.669921875,444.75872802734375,816.3177490234375,401.81231689453125,776.0870361328125,416.83612060546875,796.228759765625,352.5605773925781,795.6661376953125,268.4201965332031
14462,799.061279296875,413.064453125,808.337890625,444.7279968261719,816.270751953125,401.95550537109375,775.9638061523438,416.51031494140625,796.1358032226562,352.2364501953125,795.7476196289062,268.56317138671875
14463,799.266845703125,413.1749267578125,808.43408203125,444.83636474609375,816.412841796875,402.28045654296875,776.1702270507812,416.62060546875,795.8991088867188,350.2404479980469,795.8991088867188,268.7860412597656
14464,799.6947631835938,413.2535400390625,808.80126953125,444.93194580078125,816.9268798828125,402.2760009765625,776.7766723632812,416.800537109375,796.3160400390625,350.291015625,796.0704956054688,268.9241943359375
14465,804.52392578125,412.4439392089844,816.5325317382812,437.7421569824219,821.1526489257812,403.8103942871094,785.5751342773438,416.70904541015625,796.603271484375,352.22247314453125,796.8298950195312,268.8967590332031
14466,809.514892578125,408.76239013671875,825.0850219726562,436.9766845703125,826.3717041015625,401.72723388671875,786.1700439453125,412.7179260253906,796.8604736328125,350.07684326171875,794.14404296875,268.9254455566406
14467,811.26611328125,408.68206787109375,824.0111083984375,437.15234375,828.12060546875,401.767578125,787.5062255859375,412.30157470703125,796.0638427734375,350.17584228515625,795.0467529296875,268.95184326171875
14468,809.5665283203125,408.633544921875,824.9840698242188,437.09466552734375,826.2958984375,401.11370849609375,786.2734985351562,412.59576416015625,797.0032348632812,350.3069763183594,793.9569091796875,268.961181640625
14469,809.4718017578125,408.520263671875,825.0971069335938,437.008544921875,826.3591918945312,401.3873291015625,786.2202758789062,412.68231201171875,797.167236328125,350.17803955078125,793.746337890625,268.7427978515625
14470,811.047607421875,408.57647705078125,823.7513427734375,437.21356201171875,828.1635131835938,404.118408203125,787.4708862304688,412.5301818847656,798.4388427734375,349.9098205566406,794.855224609375,268.7732849121094
14471,809.383056640625,408.46929931640625,824.83349609375,436.99713134765625,826.2333984375,401.3164978027344,786.060302734375,412.5059814453125,797.0219116210938,349.84503173828125,793.7936401367188,268.55487060546875
14472,811.232666015625,408.689697265625,823.9011840820312,437.2035217285156,827.9761962890625,401.9595947265625,787.2913818359375,412.6246032714844,795.3302612304688,352.454833984375,794.798095703125,268.8463134765625
14473,811.6788330078125,408.41961669921875,824.1621704101562,436.97625732421875,828.68994140625,404.113525390625,787.6611328125,412.464111328125,795.498046875,352.0310363769531,792.9266357421875,268.8473205566406
14474,811.625,408.41650390625,824.111083984375,437.0562438964844,828.5234985351562,404.0537109375,787.679443359375,412.2726745605469,795.5722045898438,351.8786926269531,795.0178833007812,268.8734130859375
14475,811.854248046875,407.88885498046875,831.8923950195312,428.71533203125,827.9553833007812,396.98602294921875,792.0206909179688,416.10174560546875,796.0498046875,352.29296875,795.5023803710938,268.6061706542969
14476,812.7667846679688,405.22900390625,836.0570678710938,428.9148254394531,828.7280883789062,397.169921875,792.4356689453125,414.14990234375,795.9658203125,352.7861633300781,793.4161987304688,269.4076232910156
14477,812.5816650390625,406.96514892578125,835.9535522460938,428.30230712890625,828.231201171875,396.19952392578125,792.2835693359375,415.2389221191406,796.26708984375,351.28387451171875,793.234619140625,268.5463562011719
14478,812.8435668945312,406.9250183105469,836.3229370117188,428.32098388671875,828.7510375976562,396.0994873046875,792.677490234375,415.4823303222656,796.2235717773438,351.22308349609375,793.6324462890625,268.5247497558594
14479,813.0336303710938,405.3060302734375,836.6578979492188,428.8359375,829.151123046875,397.33514404296875,792.9685668945312,416.42510986328125,794.320556640625,352.6723937988281,793.67333984375,269.45965576171875
14480,813.026611328125,406.96929931640625,836.558837890625,427.9273376464844,828.6029052734375,396.118896484375,792.936279296875,415.8249816894531,796.5283203125,351.5665588378906,793.8412475585938,268.3100280761719
14481,814.9410400390625,406.9146728515625,835.5601196289062,428.225830078125,830.8986206054688,399.1584777832031,792.1619262695312,415.469482421875,795.852783203125,351.8994140625,794.7911376953125,268.4271545410156
14482,814.9390869140625,406.97003173828125,835.5797119140625,428.38165283203125,830.885986328125,399.5188903808594,792.1932373046875,415.6083984375,795.3761596679688,351.9983825683594,794.8770751953125,268.43115234375
14483,815.0601196289062,407.10638427734375,835.54150390625,428.5045166015625,831.064208984375,399.56646728515625,792.2477416992188,415.7089538574219,795.545654296875,351.2838134765625,794.9932250976562,268.48870849609375
14484,815.1270141601562,407.39239501953125,835.346435546875,430.699462890625,831.07275390625,399.667724609375,792.33203125,415.87689208984375,795.7528076171875,352.0447998046875,795.0425415039062,268.5753479003906
14485,812.9108276367188,407.685302734375,836.3873291015625,428.6782531738281,828.4527587890625,396.83026123046875,792.6732177734375,416.35284423828125,796.29052734375,351.7977600097656,793.8341064453125,268.92938232421875
14486,812.7901611328125,407.83514404296875,833.792724609375,428.8184509277344,828.7862548828125,397.08843994140625,792.7156372070312,417.0313415527344,796.5288696289062,349.5015869140625,794.2044067382812,269.0124206542969
14487,812.857666015625,407.9947814941406,832.8630981445312,432.7972412109375,829.112548828125,400.0257873535156,792.2763671875,416.24859619140625,796.5531616210938,351.7752380371094,796.0817260742188,271.3055114746094
14488,813.1809692382812,408.1190490722656,832.57763671875,433.3060302734375,829.6276245117188,400.68609619140625,790.195556640625,415.6117248535156,797.0457153320312,351.7650146484375,794.1131591796875,269.5779113769531
14489,813.1491088867188,408.253173828125,832.473388671875,433.4830627441406,829.7431030273438,400.7213134765625,790.1644287109375,415.7984619140625,797.2303466796875,351.8511962890625,793.9598388671875,269.53240966796875
14490,812.90625,408.3092041015625,832.1415405273438,433.41650390625,829.428955078125,400.8183288574219,790.0626220703125,416.26629638671875,796.9389038085938,352.1637268066406,793.927978515625,269.5962219238281
14491,812.98046875,407.8541259765625,829.94873046875,434.9324951171875,829.559326171875,400.75653076171875,789.8494873046875,415.48193359375,796.5922241210938,351.8312072753906,794.1254272460938,269.3163146972656
14492,812.7243041992188,407.7375183105469,829.7490234375,434.8710021972656,829.223876953125,400.4671630859375,789.6919555664062,415.5520324707031,796.1044921875,351.61614990234375,793.8358154296875,269.2510986328125
14493,812.7896118164062,407.86981201171875,829.6398315429688,435.02728271484375,829.276123046875,400.6317138671875,789.6393432617188,415.4598388671875,796.23095703125,351.799072265625,793.764404296875,269.27874755859375
14494,812.4990844726562,408.0897216796875,829.3799438476562,435.23663330078125,828.856689453125,400.4371337890625,789.435791015625,415.6146240234375,796.0073852539062,351.8379211425781,793.58740234375,269.4679870605469
14495,812.0745849609375,408.352783203125,831.3065185546875,433.6639404296875,828.217041015625,400.43096923828125,789.2249755859375,415.84344482421875,795.8306884765625,352.183837890625,793.1705322265625,269.4723815917969
14496,812.0369873046875,408.528564453125,831.3033447265625,433.8355712890625,828.453857421875,400.621337890625,789.1650390625,416.10870361328125,795.8816528320312,352.1514892578125,793.2992553710938,269.62188720703125
14497,812.2179565429688,408.15936279296875,829.4534912109375,435.37921142578125,828.7220458984375,400.52484130859375,789.140380859375,415.800048828125,795.6712646484375,352.2691650390625,793.625,269.3507080078125
14498,812.3809204101562,408.2357177734375,829.3248901367188,435.4775085449219,828.7764892578125,400.667724609375,789.390869140625,415.84521484375,793.6581420898438,351.8018798828125,793.56201171875,269.3381652832031
14499,812.6641845703125,408.25238037109375,829.4678344726562,435.43145751953125,829.0008544921875,400.8837585449219,789.4674072265625,415.5516357421875,793.6748657226562,351.8548583984375,793.7076416015625,269.37908935546875
14500,812.4617919921875,408.21710205078125,829.5064086914062,435.3416748046875,828.7954711914062,400.802490234375,789.3043212890625,415.53997802734375,793.83349609375,351.80224609375,793.5439453125,269.3831787109375
14501,812.5506591796875,408.41497802734375,829.4024658203125,435.6171875,829.0185546875,401.225341796875,789.388671875,415.79669189453125,796.2906494140625,352.03680419921875,793.6678466796875,269.4988098144531
14502,812.3827514648438,408.51654052734375,829.34716796875,435.82012939453125,828.8151245117188,401.14312744140625,789.2599487304688,416.0033874511719,795.9201049804688,352.33587646484375,793.5926513671875,269.5052185058594
14503,812.4295654296875,408.38922119140625,829.4622802734375,435.6162109375,828.6986694335938,400.912841796875,789.1832275390625,415.8878173828125,795.9764404296875,352.13616943359375,793.4822998046875,269.44378662109375
14504,812.32275390625,408.63848876953125,829.43115234375,433.87933349609375,828.5288696289062,400.7969665527344,789.1113891601562,416.21551513671875,795.9801635742188,349.9884338378906,793.4222412109375,269.5240478515625
14505,812.3514404296875,408.6213073730469,829.2371826171875,435.797119140625,828.6174926757812,400.987060546875,789.0130615234375,415.9189453125,796.1837768554688,350.0413513183594,793.5399169921875,269.5575866699219
14506,812.432373046875,408.4294128417969,829.20654296875,435.7395935058594,828.8826293945312,401.016357421875,788.895751953125,413.76312255859375,796.204833984375,350.02081298828125,793.5125122070312,269.5495910644531
14507,812.4359130859375,408.3261413574219,829.4149169921875,435.681884765625,828.6951904296875,400.73577880859375,789.1699829101562,415.83343505859375,796.16552734375,351.79022216796875,793.64013671875,269.497314453125
14508,812.352294921875,408.40771484375,829.2430419921875,435.83447265625,828.6282958984375,400.7811279296875,789.0677490234375,416.0025634765625,796.2791137695312,352.0425720214844,793.659912109375,269.5359802246094
14509,812.46240234375,408.2947998046875,829.4627075195312,435.6894226074219,828.70947265625,400.89093017578125,789.020751953125,415.8536376953125,796.0718994140625,351.91375732421875,793.8426513671875,269.47021484375
14510,812.5047607421875,408.3153381347656,829.48583984375,435.700927734375,828.74462890625,400.8513488769531,789.1029052734375,415.7623596191406,793.83740234375,352.18780517578125,793.9365234375,269.4270935058594
14511,812.04345703125,408.92901611328125,828.8240966796875,436.40582275390625,828.1660766601562,401.263916015625,788.6419677734375,416.11492919921875,795.8656005859375,352.7309875488281,795.55224609375,269.6532897949219
14512,812.53173828125,408.58392333984375,829.1812744140625,436.26318359375,829.1553955078125,403.74566650390625,789.2884521484375,416.3058776855469,796.1195678710938,352.65716552734375,793.4563598632812,269.4476623535156
14513,812.388427734375,409.00762939453125,829.1828002929688,436.544921875,828.9466552734375,402.0822448730469,789.5046997070312,417.135009765625,796.0895385742188,352.6527099609375,793.345947265625,269.5582275390625
14514,812.3414916992188,408.97607421875,829.11474609375,436.4171142578125,828.7135009765625,401.8546142578125,789.4282836914062,417.0279235839844,795.9967041015625,352.62738037109375,793.4004516601562,269.607421875
14515,812.3858032226562,408.8896179199219,828.978271484375,436.4019775390625,828.9160766601562,401.72222900390625,789.3323974609375,416.443115234375,793.619873046875,352.3298034667969,793.2815551757812,269.5760803222656
14516,812.1743774414062,408.636962890625,828.7890014648438,436.3804931640625,828.698486328125,401.3895263671875,789.0714721679688,416.07696533203125,793.58447265625,352.71441650390625,793.1624145507812,269.49847412109375
14517,812.5647583007812,409.18505859375,829.0533447265625,436.6860046386719,828.69482421875,401.36334228515625,789.5198974609375,416.58306884765625,793.8504638671875,352.853759765625,793.580810546875,269.58612060546875
14518,819.685546875,413.0101318359375,834.83544921875,437.06671142578125,832.5785522460938,409.200439453125,799.90185546875,417.98809814453125,794.9776611328125,353.57135009765625,795.4255981445312,269.83563232421875
14519,828.027587890625,412.51190185546875,840.125244140625,441.08038330078125,839.4520263671875,415.88525390625,804.2105712890625,412.204833984375,795.9022216796875,352.49761962890625,792.9871826171875,267.9571533203125
14520,829.1791381835938,414.85479736328125,841.1370849609375,443.66851806640625,840.6266479492188,415.13092041015625,805.039794921875,412.4983825683594,794.2391967773438,354.93035888671875,793.131591796875,268.2976379394531
14521,828.8662109375,412.79144287109375,841.6875610351562,443.3441162109375,841.0194702148438,415.3702392578125,804.7305908203125,412.60992431640625,793.654052734375,353.2732849121094,792.7684936523438,268.631103515625
14522,828.92822265625,412.7548828125,841.7344970703125,443.44439697265625,840.830078125,413.25677490234375,804.957763671875,412.400634765625,793.5776977539062,353.20635986328125,792.9005126953125,268.63189697265625
14523,829.121826171875,412.44927978515625,843.7771606445312,441.055419921875,841.2349243164062,412.931884765625,804.8094482421875,411.83062744140625,793.6681518554688,355.14825439453125,792.8064575195312,268.64276123046875
14524,829.275390625,412.2797546386719,841.7650146484375,441.1318359375,841.5516357421875,413.0703125,805.1122436523438,411.9278259277344,795.886962890625,352.3909912109375,792.8389892578125,268.6539306640625
14525,829.5516357421875,412.22509765625,844.016845703125,443.16668701171875,841.969970703125,415.285888671875,805.657958984375,411.9999084472656,796.0804443359375,352.6271667480469,792.901611328125,270.5066223144531
14526,829.546142578125,412.2381591796875,842.2109985351562,443.18450927734375,842.0849609375,415.3635559082031,805.7720947265625,412.305419921875,796.177734375,352.3327941894531,793.121337890625,268.7014465332031
14527,829.4234008789062,412.264892578125,844.0430297851562,443.152587890625,841.876220703125,412.93829345703125,805.6134033203125,412.079833984375,794.0330810546875,352.04742431640625,793.1331176757812,270.4964599609375
14528,829.303466796875,411.99761962890625,844.5324096679688,443.0264892578125,841.825439453125,412.0713195800781,805.5078125,412.1520690917969,793.5931396484375,351.917236328125,793.1798706054688,268.5433654785156
14529,829.013427734375,411.944091796875,844.5394897460938,442.948486328125,843.482421875,412.0440673828125,805.22607421875,412.01885986328125,795.6102905273438,351.8962707519531,793.0078735351562,268.61309814453125
14530,829.4920654296875,412.01812744140625,844.61328125,440.927734375,843.8287353515625,412.2449645996094,805.5546875,411.994873046875,793.5875244140625,351.6204833984375,793.3753662109375,270.60595703125
14531,829.3909912109375,411.839599609375,844.519775390625,442.8980712890625,843.5780029296875,412.16912841796875,805.405029296875,411.9136657714844,793.6710815429688,351.8398132324219,793.3920288085938,270.4128112792969
14532,824.462890625,415.55206298828125,841.330078125,439.21295166015625,840.2222900390625,408.68109130859375,803.8680419921875,421.1273193359375,795.900390625,352.1377258300781,793.2550659179688,271.30401611328125
14533,812.1287841796875,415.5279541015625,825.2957153320312,443.1305847167969,829.6417846679688,408.00946044921875,789.4749145507812,420.7887268066406,796.0316772460938,351.9939880371094,792.5924072265625,271.1259460449219
14534,811.5256958007812,415.036376953125,824.0439453125,443.3572998046875,828.5794067382812,407.2431640625,788.0655517578125,419.2160339355469,796.1280517578125,351.664794921875,795.6485595703125,270.46636962890625
14535,810.9763793945312,414.7364501953125,823.3954467773438,443.16455078125,828.0529174804688,406.87554931640625,787.8193359375,419.3386535644531,795.6954345703125,351.72418212890625,795.5270385742188,270.4168701171875
14536,810.5794677734375,414.74481201171875,822.9121704101562,443.20166015625,827.410888671875,406.8638610839844,787.051513671875,418.6837158203125,795.1157836914062,352.14080810546875,795.242919921875,270.3448486328125
14537,808.9964599609375,413.07794189453125,821.9666748046875,441.9438171386719,825.8466186523438,405.4704284667969,785.8407592773438,417.6188049316406,794.2238159179688,353.2066650390625,794.0706787109375,268.73370361328125
14538,808.6277465820312,414.8289489746094,821.7535400390625,443.20855712890625,825.2761840820312,406.37548828125,785.5184326171875,419.4464111328125,796.4049072265625,352.2926940917969,793.6815795898438,270.37957763671875
14539,808.9827880859375,412.9749755859375,821.7015380859375,441.8644104003906,825.7332153320312,405.3944396972656,785.7188720703125,417.2281494140625,793.9342041015625,352.6253356933594,793.906005859375,268.6975402832031
14540,809.0607299804688,412.8843994140625,821.8734741210938,441.758056640625,825.8724975585938,405.34625244140625,785.8236083984375,417.50634765625,794.2692260742188,352.5457458496094,793.9968872070312,268.6429138183594
14541,808.3812255859375,413.3194274902344,824.493408203125,437.2519226074219,824.223876953125,401.41583251953125,791.8419799804688,420.4601135253906,795.9508666992188,353.013671875,793.7916259765625,268.57733154296875
14542,811.0181884765625,408.6312255859375,835.766845703125,427.7850036621094,827.06689453125,399.85247802734375,791.9209594726562,421.5211181640625,795.1541137695312,352.45819091796875,794.6389770507812,267.5547180175781
14543,811.2752075195312,408.5848083496094,835.8368530273438,428.15582275390625,826.9246826171875,397.58575439453125,791.9437255859375,421.2881164550781,795.2439575195312,352.0864562988281,792.383544921875,267.7139587402344
14544,811.3172607421875,408.49359130859375,835.7913818359375,427.90533447265625,827.1458740234375,397.55950927734375,791.762451171875,421.07763671875,795.4039306640625,351.93243408203125,792.5654296875,267.6240539550781
14545,811.3243408203125,408.57977294921875,835.778076171875,428.22076416015625,827.3561401367188,399.7060241699219,791.7438354492188,421.2047119140625,795.212158203125,351.9003601074219,792.5286865234375,267.54449462890625
14546,811.256103515625,408.69903564453125,835.8129272460938,428.1640930175781,827.033203125,397.67095947265625,791.9491577148438,421.5689392089844,795.31201171875,352.32806396484375,792.653564453125,267.5828857421875
14547,811.0596923828125,408.8559875488281,835.5838012695312,428.41107177734375,824.782958984375,397.48822021484375,791.577880859375,421.43829345703125,795.05029296875,352.7315979003906,792.29736328125,265.7391662597656
14548,811.1802368164062,408.6649169921875,835.673095703125,428.13116455078125,824.9866333007812,397.43768310546875,791.9515991210938,421.443603515625,795.05126953125,352.0840148925781,792.4244384765625,267.48406982421875
14549,811.3165283203125,408.62908935546875,835.7603149414062,428.2322998046875,827.0479736328125,399.6778869628906,791.963134765625,421.2740478515625,795.0244140625,352.201904296875,792.6512451171875,267.4423828125
14550,811.2620849609375,408.7298583984375,835.7833251953125,428.3564758300781,826.9547119140625,397.546875,791.8824462890625,421.40045166015625,795.1700439453125,352.2599792480469,792.5062866210938,265.6181335449219
14551,810.8695678710938,408.8529052734375,835.3735961914062,428.41485595703125,826.5208129882812,397.7711181640625,791.444580078125,421.3743896484375,794.9728393554688,352.3170166015625,794.4693603515625,267.7921142578125
14552,810.870361328125,408.8350524902344,835.3740844726562,428.765380859375,826.755859375,399.974609375,791.2901000976562,421.2691345214844,794.8603515625,352.69171142578125,792.3418579101562,265.6307067871094
14553,810.8282470703125,408.9353332519531,835.4775390625,428.7313232421875,826.781494140625,399.9761962890625,791.46044921875,421.4989013671875,794.8468017578125,352.3681335449219,792.4091796875,265.6828918457031
14554,811.23046875,408.6277770996094,835.6762084960938,428.76373291015625,827.11181640625,399.8114929199219,791.8103637695312,421.1817626953125,792.9124755859375,352.4247131347656,792.63818359375,267.5954895019531
14555,810.9285888671875,408.8026123046875,835.4776611328125,428.6754455566406,826.7491455078125,400.01129150390625,791.5980834960938,421.5230712890625,794.6961059570312,352.4649658203125,794.694091796875,268.0080261230469
14556,811.247802734375,408.363525390625,835.6988525390625,428.27691650390625,827.2388305664062,399.74652099609375,791.6834716796875,421.19268798828125,795.0750732421875,352.1651916503906,795.07568359375,267.7784423828125
14557,811.3223876953125,408.27557373046875,835.6739501953125,428.06365966796875,827.429931640625,399.6302490234375,791.9171752929688,423.2939758300781,795.1061401367188,351.8424072265625,792.8919067382812,267.76885986328125
14558,810.7112426757812,408.4730224609375,835.260986328125,427.9415588378906,826.423828125,399.74981689453125,791.6456909179688,423.39404296875,795.2412109375,352.3114318847656,794.6785278320312,267.9673767089844
14559,811.0481567382812,408.31146240234375,835.4490966796875,428.01776123046875,826.9127197265625,399.5594482421875,791.7589721679688,421.11407470703125,795.0114135742188,351.8924560546875,794.8795166015625,268.0393371582031
14560,811.498046875,408.8179931640625,835.8336181640625,428.7088928222656,827.3037109375,399.9275207519531,792.142822265625,423.6558532714844,793.2506103515625,352.7640380859375,792.952880859375,268.1744079589844
14561,808.3675537109375,413.31134033203125,826.930908203125,433.674072265625,823.7965087890625,401.083984375,792.8412475585938,421.56036376953125,795.0365600585938,352.8616943359375,792.3404541015625,268.2638244628906
14562,803.823486328125,419.930908203125,809.0594482421875,451.9951171875,823.735107421875,412.93035888671875,780.9857177734375,423.6942443847656,795.5831909179688,352.376953125,792.7615966796875,273.75079345703125
14563,803.7586669921875,419.6595458984375,811.34228515625,451.947265625,823.4354248046875,412.47613525390625,780.7904663085938,423.0130310058594,795.492919921875,352.1458740234375,793.063232421875,273.46759033203125
14564,804.37548828125,419.6264343261719,811.919677734375,452.01513671875,824.03466796875,412.624755859375,781.26318359375,420.6807861328125,793.6968383789062,351.78167724609375,793.0523681640625,273.43212890625
14565,804.4566650390625,419.70880126953125,812.3706665039062,452.0785827636719,824.0828857421875,412.65924072265625,781.2657470703125,423.0024108886719,795.688720703125,352.5833740234375,792.9156494140625,273.5152282714844
14566,804.2322998046875,420.01800537109375,811.7984619140625,452.49139404296875,823.7479248046875,413.07965087890625,781.0494384765625,420.89154052734375,795.831787109375,352.9288330078125,792.7482299804688,273.7433776855469
14567,804.09423828125,420.0235595703125,811.7874755859375,452.54595947265625,823.6124267578125,413.11798095703125,780.927734375,423.29638671875,795.7073974609375,353.13897705078125,792.882568359375,273.7828369140625
14568,803.6212158203125,420.2370300292969,810.94970703125,452.80224609375,823.23779296875,413.16729736328125,780.3495483398438,420.6455078125,795.4730834960938,352.42620849609375,792.860595703125,273.9585266113281
14569,803.620361328125,420.200927734375,811.1162719726562,452.66522216796875,823.0431518554688,412.9264221191406,780.257568359375,420.74444580078125,795.4744262695312,351.7032470703125,792.890869140625,273.9411315917969
14570,803.84619140625,420.24176025390625,811.283447265625,452.6916809082031,823.4299926757812,413.27825927734375,780.3947143554688,420.72259521484375,795.4144897460938,352.30816650390625,793.0010375976562,273.9190979003906
14571,803.4826049804688,420.2796936035156,811.0194091796875,452.7272644042969,822.9658813476562,413.3800048828125,780.3576049804688,420.83905029296875,794.8153686523438,352.4974365234375,792.7243041992188,273.9479064941406
14572,803.6287231445312,420.134521484375,810.8645629882812,452.5413818359375,823.1383056640625,413.160400390625,780.503662109375,420.80194091796875,792.6767578125,351.7768859863281,792.7152709960938,273.9016418457031
14573,803.722412109375,420.4219665527344,811.2529907226562,452.779296875,823.2117309570312,413.2366638183594,780.626953125,421.2374267578125,792.99169921875,351.7076721191406,792.674560546875,274.1438293457031
14574,803.7861328125,420.82305908203125,811.2428588867188,453.3176574707031,823.2464599609375,413.646240234375,780.61181640625,421.5060119628906,795.3419189453125,352.33587646484375,792.70068359375,274.5093078613281
14683,787.802490234375,408.60552978515625,766.8887939453125,436.5611877441406,808.0101318359375,423.55072021484375,776.1251831054688,396.07318115234375,795.9180908203125,348.7410888671875,802.984619140625,266.7131042480469
14684,792.3988037109375,411.95050048828125,767.7813720703125,437.45404052734375,808.867919921875,424.6444091796875,783.9932861328125,396.5671081542969,796.392333984375,348.95721435546875,800.9019775390625,265.75830078125
14685,795.2763671875,412.14471435546875,768.53466796875,437.22216796875,811.385498046875,424.8167724609375,784.388671875,395.96282958984375,796.3585205078125,348.7052917480469,800.7128295898438,267.5552978515625
14686,795.9776611328125,412.58782958984375,769.2162475585938,437.4552307128906,811.85986328125,425.139404296875,784.8423461914062,395.87701416015625,796.3602905273438,348.81494140625,800.962890625,267.3705139160156
14687,795.7903442382812,411.91217041015625,771.2421264648438,436.9600830078125,812.06103515625,424.4490661621094,783.87548828125,395.97186279296875,796.0950927734375,348.78875732421875,800.6083984375,267.6774597167969
14688,793.2188720703125,408.78375244140625,772.450439453125,437.14605712890625,812.8521118164062,423.8263244628906,784.2348022460938,395.9703369140625,796.3506469726562,349.0926513671875,801.07470703125,267.8172302246094
14689,793.3980712890625,408.28826904296875,772.6787719726562,436.6783447265625,813.2090454101562,423.4937744140625,781.2833862304688,395.842041015625,796.548095703125,349.0723876953125,801.2913208007812,267.84765625
14690,793.7432861328125,408.5610656738281,772.7711181640625,436.97650146484375,813.224609375,423.8641662597656,781.5086059570312,395.92138671875,796.39404296875,349.23614501953125,801.32666015625,268.1264343261719
14691,795.6716918945312,409.1208190917969,772.8343505859375,436.96234130859375,813.0406494140625,424.0103759765625,781.1058349609375,395.7659912109375,796.1617431640625,349.459716796875,801.1480712890625,268.06658935546875
14692,795.7015380859375,411.40228271484375,772.4959716796875,437.42645263671875,812.71142578125,424.5100402832031,780.4143676757812,396.38946533203125,795.9627685546875,349.9476013183594,800.9776611328125,268.4085388183594
14753,776.8240966796875,419.0595703125,785.67138671875,451.35614013671875,800.3958740234375,404.4336242675781,760.7971801757812,423.02789306640625,793.5311279296875,347.5709533691406,780.3430786132812,273.1573486328125
